prior_values,posterior_values
1.80449996424637,2.4922319842614
1.6100883084101,3.55377014898981
1.583006621502,1.61642314418526
1.57134735043638,1.81713121079407
1.72287207107565,1.91150103061743
1.81307434088116,1.96998087446302
1.67357784157796,1.9028696076389
1.58524949236962,2.05704088538212
1.54602779648857,2.48910166065893
1.81225225109822,1.35522492058439
1.76395803087558,3.21517658098255
1.56704323405827,2.05163991738387
1.60234168639229,3.72998716179719
1.65783654870854,2.17488193002992
1.50331385571189,2.56561629598525
1.60119234857583,4.63883568619562
1.53208954894026,6.78581818947547
1.58515388660551,2.20502542721375
1.55991375442017,1.52029657342144
1.61795353689134,2.60893940227756
1.65354176227496,1.57248077061803
1.84626868203928,4.00678340945822
1.63519322529635,0.954150056364234
1.66412143585245,3.46163510582343
1.67077530611286,1.20150028538954
1.74090576210288,2.01935876224887
1.64526833169191,1.69852481937665
1.66910143761639,2.10346209361785
1.84240119029228,3.31000684021307
1.64990747691131,6.08151579082947
1.69037271085858,1.48879340532485
1.72254538408013,1.39517237429942
1.82085850903674,1.2716123122988
1.66163965825167,2.1217409499588
1.93347483090244,2.6827212902463
1.74564240480384,1.51223060630743
1.73381187260776,1.03094109036099
1.78255976272509,1.72397787729891
1.74162500969915,1.8200743066087
1.55414629135978,2.88420573872978
1.59038254232473,1.51668454862469
1.48989444331102,2.91391333205754
1.6985506959202,2.15475380170697
1.68754809617734,0.822279184566711
1.79449840949689,2.09158672822419
1.76041223942926,1.63569935308657
1.77773081313243,3.23439244578835
1.51481084498805,1.69675593638397
1.63534766065122,1.40637871932278
1.609837712117,1.370567694289
1.65605370407374,2.48683732983126
1.78637089291921,1.64929905689423
1.90630469351171,1.29047824041599
1.67766828169033,2.73300563567116
1.66789893364658,3.11196515559701
1.65407148188442,3.05836927471455
1.70039214344053,2.05660096040494
1.85646967366897,2.02261507836769
1.74062542592534,3.74398773128283
1.7678218015038,2.43907846935475
1.77868069809939,2.70336767396944
1.68160314867076,2.16359661304704
1.6954339265489,2.93815963003402
1.56592374057027,1.30309230423784
1.61985547832092,1.23203155777618
1.58484328860774,6.05226826797368
1.72892977633252,2.82616370806831
1.51202023728063,1.82573533076428
1.53550146013419,1.58909914745724
1.4362058847675,2.26406542905494
1.64164810565381,0.868095882403449
1.52150469414939,1.03195935327159
1.49072735118105,1.54456529631371
1.53257313598202,2.10366784868032
1.50286672554402,6.29083787628492
1.17705887220926,3.43921117830146
1.36531559650482,1.48194628366541
1.58792874283479,1.09769957021924
1.53097737764537,3.80034085866732
1.51659438966269,0.72039478945683
1.70357892261965,2.99201145806032
1.57150942507148,1.54781093050447
1.75410352438019,3.92591132455807
1.44324315405454,1.1804082053286
1.60398746601368,5.20849226546594
1.72127092977838,2.34846187437016
1.64494219892458,1.36591395535112
1.82079983273935,2.26358966649518
1.70433035184182,1.21416062336302
1.75225237703495,2.38934971076695
1.68543943275569,4.73486674597278
1.58885543253479,1.85953270950884
1.58018072893561,1.41801180687503
1.5562679123576,3.09669092800045
1.71351056164776,2.1210718211582
1.57469822191955,2.32119649253193
1.636088148375,2.62260167330986
1.73537807742557,1.55034491155467
1.65862965101874,2.68564153979629
1.82329438595983,2.14235122243615
1.75287883738533,1.51481355860526
1.61307602097312,2.77032963432642
1.77529356627947,2.45624451284587
1.68860038072421,1.93491458841163
1.80314560136409,1.07035843386347
1.56618018460747,2.17451983728059
1.4571948831323,7.7313829606967
1.53033765304512,3.80612413993308
1.76958031478013,2.03709074279886
1.54659935218087,4.13609879757769
1.84301603631007,1.42825439979005
1.84794690620031,2.53415195622795
1.64788807873028,1.23389047493696
1.64264781414765,1.21742283800096
1.9300841937772,0.632929574821143
1.79462012874268,1.61715796067769
1.66381826416253,2.45100428026738
1.50035020874964,1.76325482150311
1.59283145861292,3.09988065325797
1.60893330095554,2.49507872960521
1.72977676531475,1.32385642935083
1.60689350339603,2.37716348565719
1.90942553387768,1.8608149690521
1.85588850751616,2.95265591119627
1.57592724177902,1.79272845921174
1.65473926687413,2.05876602518919
1.72430490053823,1.79091533856901
1.71040808228948,3.71384457367976
1.57810528284921,1.59529234200154
1.59556530164998,1.60944577180801
1.51717684576591,6.0393561443732
1.83374319720008,2.33721883921709
1.69981889685538,0.938279357518113
1.69687089275077,2.94086717815714
1.59784445729552,3.30648294014717
1.72079098460933,2.91423050604353
1.95009538819965,2.74005416380534
1.628838582072,3.02900109687179
1.45097024724008,2.19553284544791
1.69362645094115,3.81463257652271
1.78714606065028,2.1563352249701
1.61967130221244,1.31584146218249
1.71757580725496,2.79363376745707
1.82699666857574,2.71215750904572
1.60710003070714,1.10090351202728
1.56079358181082,2.9016779292253
1.77013029310198,1.64900124228327
1.76530534717863,2.5137185060325
1.40214545117924,1.40591042091213
1.57166592755932,1.8896217761866
1.74584030382053,1.86814672289316
1.80354502056411,5.32765741509105
1.74176694329167,4.7610933542156
1.59004164071959,1.94961837728126
1.84850077379436,0.703218554809535
1.81302346105098,1.35880939933261
1.94537661571166,2.86731979385679
1.82515370385415,3.75627542062196
1.83229569511481,1.41058235932233
1.76575723066683,2.1209496370528
1.71387072518309,3.05580808415264
1.62826314585069,4.14784110386644
1.71321089544089,0.978013988290517
1.59113589104475,2.65054498030116
2.00581189684035,3.29466957229414
1.60226579789272,5.32310659933521
1.69791400152114,1.60725030760997
1.96378183055685,1.96203590400038
1.76922773191376,1.32547395287545
1.95618941290397,1.28235584553446
1.87188422404941,3.24310987344487
1.79164345696983,1.77537448754076
1.66098268368256,3.93662198999157
1.79919134553645,1.43241825614733
1.71404630827749,1.94088783985547
1.62559915292608,1.04686818661164
1.70176418578464,3.01169162659045
1.6216782630567,8.53877874466321
1.62554752692171,1.7253189079046
1.51840091067758,2.62429775557932
1.57290260510692,2.83736241467171
1.76461454213401,1.12945615369613
1.78453120411917,2.63014703643078
1.66459519203482,1.54959616077925
1.6411572524569,1.07615512979853
1.73222151110051,1.56955645141429
1.96380124690931,2.63262846672665
1.9096485510019,1.69068254446108
1.75283726920204,1.15438947510934
1.6039748940666,5.43715613815407
1.58661693386493,1.71174582634968
1.49845141980344,2.19143012552867
1.73208445913511,2.07128253191193
1.73874277235847,1.87683472508284
1.7411038704855,1.3758924259866
1.66679125318444,1.76011504544245
1.66969701861859,3.49104131897947
1.60104794806857,2.1750715352872
1.59427196367538,1.6680209990286
1.55202258392097,3.49157919596689
1.59816325141776,1.25378948504911
1.6725700853163,1.16451834214677
1.77854594159947,1.72534743384393
1.83595563160653,2.35358567276082
1.59068622412607,2.0605252693534
1.69437174834745,1.17938692535962
1.62400907432595,1.12202664639168
1.50122607438251,1.21745256640386
1.59106453937667,2.79489920634666
1.61385885775463,1.40959856287462
1.89458218515447,2.85963679077959
1.51415129048808,2.07832690979659
1.77077708715262,4.03573785095329
1.67621169103597,5.19316174349092
1.64609601941448,3.63861292774295
1.57538025921966,2.63703244778858
1.72974309690428,1.27779465378145
1.592672294454,1.30733357022812
1.71372587453303,1.78215945978391
1.69222818085022,0.796430239765984
1.84563462798444,1.45570103721136
1.73398682228565,2.41436748951049
1.74665575538674,3.87414336239043
1.64074109578518,3.41290652421654
1.92624202764591,1.8096315254161
1.74529700768336,1.82285237975918
1.81997974893335,1.54073997419078
1.79790207855445,4.30333915023227
1.62341807410682,3.00144698286749
1.70206899410359,2.43022781732463
1.68550687434283,2.11433854217584
1.61185105205245,2.01213049869634
1.82041835983986,0.849000816389898
1.54452312912251,2.2528496216947
1.82186990512219,2.85179321344721
1.72208523335398,3.58145326727261
1.6796269796914,0.735577197384908
1.75525001679639,3.33402343930654
1.61739084679086,1.91319973840401
1.49206149797912,1.46282437048815
1.37138284508188,3.65672877824228
1.53907570547317,0.832051484848088
1.73870684009248,1.07750555448799
1.85674006759283,6.62648828338516
1.74385164231784,3.17731394044916
1.75990676235479,1.69334859575468
1.61451823525186,1.8700355644284
1.40747054052893,1.88662022140786
1.64823593446824,3.79317624629734
1.77609770819326,1.25505820345387
1.84335488610401,2.48238009271068
1.67708263354127,2.43857219636921
1.52826575666588,1.34148599138859
1.66150270227989,1.39251978056741
1.89517936185559,2.28440824522507
1.66088977417982,6.45303179262937
1.59733965067966,2.13549408064864
1.57127902211778,2.01631849492988
1.44567175411948,3.63497745903224
1.58501263824605,3.58706352562303
1.67383539518655,1.78455735557627
1.66497825890754,1.63284411597631
1.50975098235079,1.52999375695615
1.52759943123869,1.64125705374016
1.66908233600484,3.86426351969936
1.51411913937342,1.79162710465664
1.89897246343595,4.52184522507186
1.67098875905876,2.40480843231597
1.67420769580301,2.80992767996035
1.69524202611688,3.5036373270708
1.64890017561742,4.75575870255384
1.88045024301349,2.75616160799705
1.50797332513167,1.41493380008736
1.54715071846533,1.85906108632344
1.48755766557739,1.89903124896544
1.57749787442844,2.15492303853174
1.54303886327159,2.81748254248123
1.51266494568576,2.37115199182818
1.64201599362473,1.29371132789602
1.60226594630715,1.85377222408096
1.83106081144621,3.07302539954735
1.47738004737013,2.14845287416183
1.85765988989049,2.13070317883665
1.94532031022089,2.08015318507453
1.60533302537737,3.53872254753699
1.66040306477314,1.85011197804917
1.81328311203514,1.13184767792791
1.86146378837742,1.62537990390331
1.76832433290574,1.13092179577816
1.80953267863375,1.48568881054645
1.76965158062586,0.655708840279649
1.82917803668239,2.79811958631419
1.70598191980523,3.80099885158569
1.61066901652938,3.33014901436835
1.77622472542959,1.91955796789711
1.53855685191198,2.22512221709174
1.69663621959845,1.9789341769495
1.66233740982585,1.19630681450054
1.87322616725638,1.01040655600195
1.68833150102567,1.45475014769612
1.72857890403951,3.61045781949057
1.89223331451171,2.25752371563348
1.85241110282359,1.32462047160389
1.64155352648381,1.14111447443437
1.64776654092012,0.899476849818091
1.68852774485414,1.2644882841408
1.79170882896215,0.764881038457853
1.84086116850671,3.43279737230036
1.98718459268279,0.986764913159346
1.69144671174543,1.68294293284709
1.82259900030722,5.86178443073111
1.88588102471067,5.33171086669829
1.66116681182433,2.67963184113251
1.63594867334357,8.14055639758556
1.63585087138767,2.49434808283754
1.58440900185094,3.01184293094346
1.75177425054874,2.64239421158674
1.69358256780353,4.50491035968523
1.69905147428325,3.04510420841065
1.70833131592616,1.4537889669483
1.79285360227939,1.86218877962773
1.73925508537975,1.94417881860654
1.67167568946937,1.89922803790602
1.86608481049121,1.14607503344913
1.90459463435484,1.98680839096082
1.75927461710926,0.871867288233013
1.73675219595369,3.77919673328093
1.54805113423817,5.72640901944463
1.7125962223421,0.67877001493119
1.85493705230381,3.58182052808678
1.64100274621956,3.36935532658336
1.86512097820158,0.813649042937375
1.85419093595873,2.13079063159405
1.72984672207095,1.81351059091983
1.84645133299399,3.16829157697544
1.58074460024647,2.11565807314041
1.73203887535153,2.52991634265134
1.74626629407094,0.982715599831566
1.69690219101604,1.23711857658639
1.66510076757843,2.1355716478242
1.78422756706517,5.27573809238969
1.65437415713138,3.66356679917756
1.66809174961641,2.32003754663288
1.8758284352775,0.895570246798405
1.88763155862944,1.29258963791309
1.82720410003891,1.77747695850707
1.72713726558811,2.09688714648592
1.70852385309697,4.2468044218977
2.10569819063868,1.31262446955475
1.73627872588913,1.65856137749282
1.62342740504265,2.8244975946023
1.74278690335235,1.65082373995138
1.66919229890358,2.11827957611828
1.51359208285464,2.19778252240126
1.75329578557971,4.89180028254903
1.88868549737524,2.06342899196018
1.67705882155402,0.99931963896648
1.75536132225718,2.47702971573944
1.73217922609872,1.33932153441434
1.73652995298942,0.912938094497231
1.6362319727313,6.63697137638673
1.55035899696591,0.993259716565148
1.74465833176182,6.11593532866743
1.74915898920945,5.61190756761623
1.87981344865625,1.72230410397791
1.69351228664691,3.36494270512992
1.82406793666815,2.17761210710164
1.76717929959435,1.25387511149711
1.64227253504946,5.45706155712809
1.87466751608585,1.50084846503632
1.86705359341612,6.34210178200293
1.85388886530999,1.20247183977203
1.80493932670078,1.91457384578289
1.8221585109525,2.61623290294437
1.69958281497295,3.51663716758902
1.71527591781175,1.14935550305196
1.69918573859813,1.53351301195265
1.7341495361883,1.91183894177692
1.66575229912868,1.6919435217427
1.58170427964339,3.19121757269286
1.74438879700173,2.60300693718977
1.80616496304401,9.00657662088642
1.64976782385974,2.19036746760667
1.6921156495945,2.43470397348289
1.74113720409643,1.60130093410076
1.61772265257645,1.75674607486531
1.7883571347852,2.45155813852908
1.69594660712206,2.30834666391803
1.72161217219519,1.75037464232951
1.53802622190613,1.02532204831868
1.55996445250059,2.62086176147528
1.54144690187162,2.12267625871992
1.82627833314709,2.47930934394309
1.99870139057706,3.84625897339941
1.83245117733679,2.72103065669076
2.01223155439498,1.92203238162822
1.68892012044326,0.681538139389803
1.60832556964372,0.978590109312329
1.54567020943578,4.55243235103698
1.79738814058308,1.65299518770594
1.82139484094448,6.00787630609224
1.71658674877168,2.07201030725991
1.76589437241207,1.91946193643024
1.73002280552552,5.5500795611854
1.83861913604511,2.57219089809125
1.84475289432227,2.67664592149476
1.8490548929102,5.13245230289458
1.82585872499045,1.80512619113522
1.88153902892494,1.26121804229258
1.71785133059001,2.33663441722813
1.92344539903134,2.49103268956382
1.85557837971268,1.6220633386225
1.6126591783348,1.23049526823469
1.56927997706303,1.58699379953954
1.62593008303938,0.93216512664637
1.78345019837917,2.29937108489844
1.62514168642125,1.64053426400853
1.64031995178087,2.8779827617619
1.76708108182837,3.2935679027312
1.52940776558307,1.81434497099481
1.76728213522251,1.59635129978554
1.69908426820838,1.23168718251699
1.52023529862358,1.430602016513
1.71442409438948,3.67547773213544
1.58903248154733,2.92326909030652
1.7957308148176,1.57703934533411
1.59996969973748,2.05309326409507
1.60360544563878,1.65716577467351
1.75758958103758,1.53867363234704
1.35502557496743,1.11722701849361
1.61372133484092,3.1555684776986
1.50086528903959,1.70393782376469
1.89255150814006,3.28398054486177
1.7386191523846,1.89077285123272
1.8840639344528,4.41280925430877
1.73259338353467,4.17614612065247
1.51931712653164,2.94314488487025
1.52489392649109,2.13426831604195
1.65508175595175,2.9517947846844
1.71016997378902,1.65464555944361
1.54527066893066,2.27281721184825
1.41643471106828,1.2599914629848
1.60205713622634,2.31180635814037
1.4942504625855,2.60490706620288
1.65135435489561,1.14486085742411
1.62369925954943,4.04353403059047
1.66941926877747,2.14827234039218
1.70863012969365,3.19100721330756
1.79849113813231,1.56176890100349
1.75444490509035,2.03747368159324
1.62186905028718,3.41651150837546
1.88765564151408,1.59441005680884
1.83292983611185,1.34992183361651
1.79578932246507,2.2656089805299
1.7641677128677,6.68353118839603
1.66766156815708,1.15604493896862
1.73168527661303,4.12723824074531
1.94152628758623,3.95636292326802
1.83640144541032,3.67261806157674
1.9406751563987,1.48672308108076
1.73325464547557,0.987054294095255
1.8805018114287,0.67382838181072
1.83139994476837,3.62653526590589
1.72786081934152,0.945486327888656
1.83902388026343,4.15494648235386
2.04198814717596,1.03781404614129
1.76098697592789,1.33466144515856
1.78341218579389,3.54674962520708
1.59299740436354,1.05173627706176
1.73622609087995,2.98704202464668
1.60235521593911,1.96475839731128
1.52792222931615,2.12754952003397
1.53204648841177,1.60372690114608
1.72972860592112,1.90040549755464
1.68006315788563,1.94770298240489
1.95495217705498,1.77136488311993
1.75392524492713,2.37008727821508
1.82882246794833,1.27212537257245
1.68014447818823,3.51636053896645
1.55976713651171,3.59584288916824
1.55602421061264,4.18931586287671
1.54580459188239,1.64226130362439
1.72437955850542,2.03694180774875
1.79145247561372,3.38900669853265
1.85144388956633,4.44090426457047
1.7725787010261,1.38239863835074
1.75329903259984,4.76151904719255
1.85525055841936,2.23949321605609
1.84534615100065,3.46930864745307
1.82932419196421,2.36218782341622
1.7714406168787,4.82686889547414
1.84646269460894,1.39366539457921
1.82780317965871,1.68845967870524
1.80451649436288,2.8212785346473
1.79053685339882,2.30062836320315
1.75833980114543,1.0389335440621
1.72069569791002,1.58172934130733
1.92430887932304,1.77111428276868
1.72830911691763,1.37867040703154
1.75479783009914,2.40943566181645
2.00475647162063,1.67643564123768
1.63095542370633,1.62396493930903
1.56044822650546,1.93402742345258
2.05871730212228,1.79042469243215
1.99666648838103,2.49248825110491
1.87416446186884,4.30658069929343
1.70662354715703,1.16038480621831
1.79666396560333,1.01077463097221
1.70611101398998,3.6240979598347
1.73227798991986,1.81424713568801
1.53852203699974,2.37786222887043
1.69123081530196,0.818660024319033
1.56244243777995,1.94503073701093
1.87793964547154,2.78045653716176
1.75311573271277,0.946802367868681
1.75850532340002,1.12597194073243
1.98854297289229,1.61544301199142
1.73567257365196,1.56940336827874
1.58558702761593,1.50017347067129
1.58909209685607,1.0073842913147
1.49305008172256,3.09183331069407
1.46590324735095,7.10685073915622
1.53925926035028,1.66659475284178
1.60730771355281,1.04829951074077
1.5627857591623,2.72799298707466
1.59632689169791,1.10566762649248
1.68869010487757,2.488257398395
1.67736661019459,1.36648821956159
1.58864649691159,1.55387081853053
1.97321399938994,2.17790154882732
1.84563732015575,2.91919584009113
1.79624086507792,1.35715722846536
1.73807321985228,2.90873138324793
1.46915610383886,1.08555173660362
1.77813813858846,1.26002844920026
1.65334439618284,1.53336021522782
1.96194417177418,2.13017658269687
1.8223472888917,2.14544882808625
1.77530923891731,4.07331116219962
1.76113846170133,3.81017607974379
1.71731119657504,2.4541826084075
1.67864942904755,2.6775168892476
1.67558043642316,3.02337895277084
1.68023139440032,4.78831286491923
1.6282358584714,1.7932732906652
1.93616273488165,3.25139079371564
1.65726629021242,1.78499291764972
1.74297377687174,2.06973232387312
1.43952245869017,2.76805257644349
1.62818071226926,2.09699642474281
1.84205053706159,2.37062593753589
1.58543867898323,1.51153843286917
1.71160721740879,2.52331047334907
1.68312643661444,1.73439682159346
1.6902585932354,1.8060201928042
1.75612836865474,2.71477613885851
1.70524174071238,1.79747033280908
1.56455746907455,1.78017645494763
1.66738487661832,3.027728938744
1.78621049872315,3.18792169477854
1.64123792311154,4.6121313470985
1.52181487287387,1.69135822353019
1.69930429626178,2.83337165714722
1.77703489229476,1.25832185823372
1.5411706761635,4.93967400737089
1.61939810011453,4.18761813039265
1.88400310176572,1.89814670728988
1.62665180589331,4.96062897693661
1.67661121060295,1.41191996221268
1.757332599155,1.94686262162796
1.5637257043136,3.71321827961057
1.54668607095156,3.29636237886621
1.62978197344304,2.0340939162484
1.61501537444661,2.02789040489596
1.64603936434471,2.98282259033909
1.74375670725,3.23681428818112
1.39390721922486,2.38662745047447
1.65731958232457,4.18909321006003
1.8582804760082,6.30841550021886
1.6737442407606,1.04388338872558
1.60212574341977,3.15806581687587
1.88320532914639,1.40207155941596
2.08978233432515,1.99010146458301
1.5429154457436,3.29722811886003
1.8495701251689,1.43327891470555
1.58400963466713,4.23675895137504
1.71516670226202,0.745499531966086
1.61157893812696,2.75257635530818
1.84329569139244,7.36779440628146
1.69882898786059,2.37753209753606
1.60602293382271,1.38222291081782
1.64481028995203,2.44260071977527
1.4848251115816,3.45908873775698
1.62765703761499,3.99854944942122
